City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Kolkata,228,98.2887,171.6614,56.3819,4.242,18.7047,91.0686,29.6173,42.144,10.632,0.0,1012.9132,412457,5.8738,94
Agra,54,11.7901,18.8931,17.3578,1.0473,8.3791,42.9553,27.0258,39.6235,12.4195,20.4802,1008.2932,57430,2.621,11
Hyderabad,286,115.9376,203.2301,69.1811,5.4588,20.4452,105.6948,28.9653,45.554,9.2021,0.0,1008.0417,515377,6.0795,99
Thane,170,81.1363,142.1114,43.7015,1.6509,31.982,92.2537,24.8104,44.0801,7.0372,0.0,1008.8226,63137,7.8086,80
Jaipur,84,47.9335,83.7215,23.0317,1.2632,14.2397,65.4551,33.1816,35.7834,7.8299,0.0,1010.8601,63297,3.4827,28
Lucknow,95,55.4773,93.546,28.5473,1.6193,13.2557,61.8024,30.754,47.5896,10.9838,0.0,1012.7144,111791,4.3644,37
Rajkot,84,50.329,80.2577,20.976,1.2553,14.6411,27.1227,11.0075,55.603,13.535,0.0,1010.6779,89879,4.6908,31
Delhi,135,70.6406,115.5003,36.3273,2.2603,19.7727,63.6812,23.3933,49.4472,12.2501,0.0,1013.2153,199665,6.502,63
Nashik,197,88.7603,160.3068,42.7409,1.7737,32.2439,104.6897,48.6775,30.0392,8.6576,0.0,1009.3425,78977,8.7251,87
Bangalore,239,101.183,155.0094,54.9229,4.1139,19.2057,80.3594,29.6009,39.9445,12.2033,0.0,1008.8647,446551,6.2073,95
Rajkot,93,56.1554,88.0792,24.4348,1.7711,10.0293,89.7339,39.6397,27.3969,5.8721,0.0,1007.1691,117564,2.0551,35
Mumbai,104,29.55,38.8734,30.6338,2.0916,9.5414,35.4702,28.7265,83.4873,26.1484,12.2097,1010.464,401691,4.4133,35
Bhopal,82,50.1275,80.9707,20.4192,1.4844,10.3007,48.4191,20.3746,51.9229,8.5523,0.0,1013.861,93446,2.552,31
Jaipur,62,31.5901,52.8707,15.1035,1.2662,7.0825,45.2324,35.3696,33.8665,12.1107,0.0,1010.0,87407,1.86,17
Meerut,67,36.8676,48.1131,22.6956,1.3823,11.0251,51.728,24.2802,50.283,9.7536,4.399,1013.0231,78888,2.7949,21
Indore,70,41.772,65.8385,23.0747,1.297,11.5296,47.1675,25.7781,47.8436,12.7387,0.0,1010.5807,98989,3.2596,23
Patna,94,39.2421,93.3563,25.3296,1.4894,11.5538,68.265,37.977,36.8519,8.4165,0.0,1010.3028,86704,3.0373,30
Kolkata,163,78.9937,133.7722,47.0788,3.0706,17.8791,57.7793,18.9162,53.8439,10.9702,0.0,1011.1655,293885,5.1764,77
Nashik,190,86.8049,152.0929,44.4155,2.1119,31.8001,100.8223,31.1709,42.9149,6.2629,0.0,1008.4171,102541,7.5046,86
Varanasi,61,8.8186,16.3656,27.0139,1.184,18.0503,36.0101,6.0879,63.7995,10.2658,43.3135,1010.1828,73882,5.4341,14
Jaipur,63,28.3089,61.0191,17.5063,0.8497,8.7452,48.7618,28.8066,51.4905,10.7338,0.0,1011.1845,55776,2.3301,17
Pune,59,32.2208,53.1033,16.8962,1.1024,5.6405,56.8685,29.578,42.2105,7.3572,0.0,1007.8552,79733,1.2138,16
Ludhiana,178,82.9159,136.5819,41.4185,1.7434,31.3921,70.8607,22.0129,42.0418,7.9879,0.0,1010.6255,83903,8.1018,82
Chennai,60,24.6092,47.0153,17.256,1.1935,6.3189,18.3149,28.613,76.3144,33.2005,0.0,1008.5607,239929,4.3155,18
Bhopal,70,40.1323,69.6004,25.6619,1.1035,14.8526,69.745,27.3043,41.4584,6.6834,0.0,1009.7463,48259,3.0728,22
Nashik,103,55.6678,103.5821,33.4375,1.4394,23.293,53.8824,22.8118,47.2898,10.7631,0.0,1008.1842,72759,7.0287,41
Bangalore,253,105.7135,171.6781,58.4872,5.1831,16.2219,82.6824,26.4343,42.2744,11.3345,0.0,1008.7892,564774,4.7737,97
Jaipur,90,49.4053,90.9614,26.8875,1.6548,13.0036,61.2114,28.7487,45.9707,9.0596,0.0,1007.6617,105855,3.2781,33
Ludhiana,129,68.8273,100.0724,36.8158,1.603,26.6148,63.829,34.6579,41.3357,13.1617,0.0,1010.5807,104362,8.9462,58
Chennai,111,59.8815,99.3966,39.0365,2.7712,10.9536,47.7446,27.1695,78.3866,18.5745,0.0,1009.6653,392401,5.0387,50
Pune,77,43.401,77.134,25.1503,1.0961,14.6436,67.5832,38.7766,34.28,8.8576,0.0,1007.7281,68210,3.6863,25
Patna,93,50.7737,93.0785,26.6253,1.2898,15.8992,53.2364,28.2036,52.0861,11.5651,0.0,1009.7349,75233,5.1043,35
Patna,94,46.9227,92.2904,21.027,1.8776,7.6219,79.2328,41.1911,28.3575,7.4624,0.0,1007.5889,124996,1.3907,32
Pune,59,33.8234,51.5407,15.1717,0.9469,8.1119,47.9108,29.5533,36.9569,9.8556,0.0,1009.1757,63151,2.0085,16
Jaipur,71,43.2049,66.7554,23.7657,1.3173,12.359,57.8803,24.7258,53.962,7.2427,0.0,1012.6481,45709,2.5276,25
Nagpur,71,42.9365,69.2338,23.9224,1.1766,14.1404,61.6292,34.7747,44.1965,10.5685,0.0,1008.916,60436,3.9112,23
Jaipur,83,49.3115,81.2241,29.3206,1.4545,17.3031,56.1553,19.3257,51.6395,8.2761,0.0,1014.5561,84225,4.1756,30
Ahmedabad,67,29.8641,11.6259,36.8213,1.3929,26.3495,65.8565,26.7112,45.2457,10.4349,22.5858,1007.6959,71378,7.8562,19
Vadodara,104,60.6118,101.3957,32.4646,1.3974,26.1552,52.4531,14.5457,60.7282,10.0463,1.579,1011.4785,63679,7.4475,44
Jaipur,83,49.6578,77.6099,24.4012,1.4193,11.0566,73.3578,29.0709,41.7959,6.2799,0.0,1012.1504,97702,2.2571,29
Ahmedabad,222,95.0453,168.8358,42.5073,1.5189,40.776,78.0003,20.8971,50.7821,7.4828,0.0,1008.2134,40005,10.0,93
Nagpur,88,54.2189,72.779,26.5687,1.2476,15.9852,60.0375,18.8237,51.3905,6.86,0.0,1012.0916,62345,3.303,35
Hyderabad,240,101.6996,164.6123,60.2354,4.381,17.2423,109.7434,31.7263,40.3458,8.476,0.0,1005.9934,405366,4.3976,95
Hyderabad,113,63.5862,98.7665,32.9502,2.3287,13.3839,38.8257,1.1611,67.0856,9.0838,0.0,1014.5847,184833,3.5268,51
Indore,86,51.6902,87.1899,25.4508,1.2104,19.462,54.4455,30.1261,45.4009,10.4831,0.0,1010.7952,57655,5.5163,32
Mumbai,122,62.9272,108.1312,46.0733,3.668,10.8967,67.9312,27.3781,78.3635,11.346,5.1029,1008.6538,406074,3.0036,57
Srinagar,84,49.736,86.6728,24.2626,1.3202,13.9369,41.1936,15.5979,73.2668,8.2452,0.0,860.7148,67313,3.4347,34
Vadodara,160,77.5411,125.3515,34.5916,1.7057,27.2601,68.4665,30.2598,30.8409,10.2842,0.0,1008.035,101074,8.2218,73
Hyderabad,238,101.152,150.2171,51.5917,3.911,22.1304,69.5624,17.685,54.0269,10.2846,0.0,1009.4882,357933,6.1924,95
Nagpur,82,46.733,81.3745,28.4103,1.1352,13.3955,74.5799,41.6919,40.5946,9.16,0.0,1009.9857,70041,3.6665,28
Bhopal,67,29.4362,51.7524,18.1878,1.3665,3.0212,47.6342,19.8384,53.2666,9.4709,0.0,1011.0334,94651,0.5853,20
Srinagar,106,53.295,107.1859,27.7001,1.5562,15.3029,60.323,15.3193,68.5782,6.2128,0.0,860.9889,75361,3.5568,44
Bhopal,38,14.8706,17.5371,13.7676,0.7896,8.3269,33.9927,23.1547,42.7281,14.5142,18.9031,1007.2398,62862,2.7735,9
Pune,55,32.1501,54.6807,19.1909,0.9846,5.2975,45.4365,23.3089,48.076,9.3956,0.0,1008.3172,85501,1.3846,16
Srinagar,107,61.0673,98.9617,31.5037,1.9042,21.6407,64.4739,16.1041,62.9686,5.2148,0.0,861.4014,80990,4.3042,46
Srinagar,118,64.5076,115.347,32.7987,1.5766,20.1511,61.6468,8.5445,57.2825,5.5137,0.0,865.0139,65682,4.3737,52
Mumbai,238,101.7639,173.9705,56.6254,4.0564,25.4999,89.0354,24.4449,84.609,9.2194,0.0,1009.2153,334324,6.5118,96
Rajkot,101,55.5984,101.5727,27.1737,1.2194,19.4927,52.0598,21.2855,56.144,10.4333,0.0,1010.8269,74795,5.6123,41
Ludhiana,174,81.991,133.2061,41.2679,1.9268,29.0655,58.116,10.3307,48.4257,7.7026,0.0,1012.5529,89421,7.1682,81
Nashik,129,68.6344,144.0024,37.0117,1.6181,27.8332,68.0453,23.2706,39.0718,10.2898,0.0,1007.0151,85191,8.1249,58
Bhopal,162,78.082,124.5859,34.0072,1.6852,26.8798,65.8087,24.4768,49.9796,8.0209,0.0,1011.6458,80268,6.6922,76
Vadodara,122,64.5809,130.3094,33.6721,1.7601,24.4672,68.161,22.7891,45.145,8.346,0.0,1011.3479,74800,6.4746,53
Srinagar,90,54.4478,71.359,24.2805,1.4841,14.4511,45.1493,16.6467,70.9171,7.5316,0.0,860.4868,84840,3.3747,38
Delhi,159,77.2245,125.4424,43.771,2.9375,17.2432,54.8171,27.6357,38.8714,15.2623,0.0,1010.231,386174,5.7335,73
Hyderabad,224,97.2932,155.7102,54.7487,4.1983,14.3798,89.2196,33.7635,47.444,11.2419,0.0,1010.3105,435713,4.3056,94
Srinagar,105,52.0281,102.9843,32.8479,1.7929,17.1536,60.895,15.013,68.6905,6.3522,0.0,858.8927,73523,3.9537,42
Bangalore,198,89.4667,147.6946,48.5791,2.6042,19.8986,75.1783,29.3254,41.2619,11.1008,0.0,1012.1303,259401,6.0956,88
Thane,122,66.405,126.8859,36.3626,1.6482,27.6046,53.7711,16.4889,49.7388,11.9036,0.0,1011.9858,76335,8.4305,55
Bhopal,102,46.7697,100.746,28.5554,1.1209,15.7478,67.6252,38.3686,45.3704,9.4012,0.0,1007.6798,62075,4.4837,37
Ahmedabad,105,50.8637,107.8225,23.4642,1.0314,20.8071,41.0274,23.7121,47.3983,13.852,0.0,1005.7461,48495,7.1968,41
Surat,94,48.5284,93.3527,29.3839,0.991,19.893,37.0815,28.0306,85.7132,17.1106,0.0,1011.7031,72316,7.871,38
Surat,72,43.8664,42.4197,33.4628,1.3074,24.5413,51.1411,25.8423,82.2301,12.7039,15.557,1011.298,79148,8.2158,28
Chennai,104,55.7229,90.3688,32.0548,2.3309,11.5689,40.3655,27.1696,78.4278,21.6707,0.0,1010.15,362516,5.2961,46
Agra,55,3.3619,9.7059,18.2042,1.0789,7.5252,43.6053,31.7064,47.8628,12.5055,25.0141,1007.6561,85760,2.2024,11
Vadodara,199,89.1262,168.9803,40.9908,1.5149,34.8261,61.3488,7.5045,58.3744,7.7283,0.0,1011.4479,43277,8.5015,89
Chennai,110,15.8412,13.5955,35.3127,2.4891,13.4898,59.0503,31.1701,79.1726,13.023,37.2,1011.0219,258269,4.3698,33
Indore,71,42.2177,60.6935,18.1854,1.0834,12.2826,51.8108,38.7722,33.9707,11.7368,0.0,1006.8842,72467,3.4403,22
Nashik,120,66.7649,117.7016,32.8741,1.4468,26.9883,48.6711,14.2507,55.4491,10.2881,0.0,1010.6915,60576,7.5935,56
Vadodara,213,92.9938,169.3861,43.5893,1.709,34.9631,73.806,28.3061,43.089,9.4945,0.0,1008.7432,100926,9.7503,91
Jaipur,68,37.7259,57.3593,18.4209,1.358,8.2272,61.2452,41.6081,31.2369,10.2986,0.0,1007.6126,93196,2.1415,20
Patna,96,57.8242,95.2404,30.9183,1.5416,17.9032,79.3602,37.6804,28.3749,7.8555,0.0,1010.9545,104674,4.2945,36
Agra,59,33.6825,21.4164,28.8365,1.101,20.9506,57.6332,23.3271,41.0314,10.2412,19.2669,1009.8526,62931,5.6343,16
Mumbai,160,78.2148,130.5002,42.81,3.2873,18.2772,62.2625,28.2808,88.2932,12.2027,0.0,1010.0486,349482,5.2222,79
Vadodara,193,88.0662,142.799,41.4329,1.5323,32.689,92.4242,41.0139,38.8308,8.6707,0.0,1006.7882,63561,8.943,87
Nagpur,74,34.0352,74.436,23.9942,1.2023,10.7826,40.0793,11.2676,52.3826,8.9436,0.0,1012.1225,95074,2.4286,23
Agra,65,39.2285,45.7846,15.6065,1.2502,7.6762,37.1742,16.0987,53.1969,9.4864,0.0,1008.6598,78861,1.9059,21
Hyderabad,134,69.6238,123.9509,40.1406,2.9269,11.2391,56.6009,19.8412,50.3662,12.3098,0.0,1012.6196,316011,3.3909,61
Vadodara,117,65.2635,106.8188,32.1752,1.5925,22.1303,69.5667,34.7301,30.96,11.1522,0.0,1009.3516,113519,6.564,50
Patna,88,53.8956,80.0024,22.2004,1.3237,14.4799,59.1583,29.2603,38.6421,8.3304,0.0,1008.6966,69013,3.8412,33
Bangalore,222,95.7265,146.9689,47.6713,3.3887,16.9087,84.7353,39.324,35.5112,11.4098,0.0,1009.5177,367692,5.0251,93
Pune,76,42.9758,75.8832,19.8572,0.921,14.3605,40.2733,20.042,51.0525,11.4673,0.0,1012.8484,39965,4.1619,25
Delhi,167,80.2405,120.479,47.2477,3.3509,14.7872,63.904,27.3726,42.9832,13.9163,0.0,1008.3783,388323,4.8139,78
Chennai,164,80.366,134.6181,44.6923,3.7936,11.1606,57.0223,29.9163,82.0115,14.8733,0.0,1011.0881,490711,3.8109,81
Pune,49,27.8535,47.6841,15.5766,0.789,9.2386,26.8654,23.9342,46.4213,20.7321,0.0,1010.9247,74440,4.16,13
Bhopal,92,54.4499,88.3648,22.4723,1.4174,14.528,40.3368,11.5754,61.5509,7.5383,0.0,1011.5076,81166,3.0001,36
Mumbai,112,50.1219,51.4944,38.1489,2.9529,13.0492,50.6454,30.89,79.8699,16.4537,12.6661,1008.8518,372812,4.7191,48
Rajkot,65,25.6653,22.2388,25.7954,1.2596,16.3092,57.4014,24.258,50.5918,8.7555,17.8122,1007.6016,51226,3.9229,17
Chennai,137,71.6024,129.1861,42.6531,3.0078,15.8865,77.1319,33.6422,73.9285,9.9295,0.0,1008.8549,260908,4.465,67
Mumbai,95,13.0855,16.8383,31.8963,1.9529,8.5252,30.9779,28.1267,78.0904,25.3619,45.9562,1007.4412,362793,4.8258,28
Agra,79,40.979,78.0083,22.2597,1.1318,13.2977,59.5773,23.4281,46.8657,7.6141,0.0,1009.3913,60724,2.8914,25
Nashik,116,62.7871,121.2893,28.9138,1.4905,23.1489,61.7264,23.0519,48.8556,9.0476,0.0,1009.7892,67782,6.0801,50
Patna,90,54.6977,66.7492,24.3153,1.5366,10.0439,55.6325,26.1915,42.6391,10.1058,0.0,1014.4052,130154,2.6282,34
Nashik,120,65.2946,102.9397,34.5504,1.2059,25.0606,72.1031,28.7255,42.7526,9.6341,0.0,1009.8101,44030,7.1646,51
Mumbai,185,85.6635,148.9532,47.1736,3.3643,16.8326,56.5111,31.5165,77.7528,16.1103,0.0,1010.5679,439717,6.4689,87
Bhopal,110,60.5706,113.4605,34.0327,1.7149,17.571,65.7845,12.6835,46.2676,6.6313,0.0,1010.5213,96480,3.9928,46
Nashik,97,56.8013,95.4161,28.9711,0.994,24.7928,51.732,36.9,31.7426,15.2203,0.0,1007.1421,50394,9.1508,36
Chennai,135,71.0137,146.2421,45.3932,3.3265,16.0471,80.9773,33.0562,67.5961,10.5051,0.0,1009.1177,337716,4.079,66
Hyderabad,303,125.7525,204.4138,72.1986,5.3449,23.1703,120.9327,22.9171,46.8881,7.439,0.0,1013.277,441984,5.5656,99
Indore,71,36.0923,61.8519,19.8989,1.4177,7.7751,44.9209,19.0147,47.8658,8.5146,0.0,1012.1454,90681,1.3352,21
Srinagar,162,78.409,130.4791,35.5131,2.0301,22.586,69.7036,17.8098,68.4681,5.9102,0.0,861.6082,106334,4.9249,78
Ludhiana,108,62.0167,111.4716,30.0123,1.3497,20.8598,63.2379,43.6557,31.6007,12.4774,0.0,1006.8763,91802,7.4915,44
Chennai,138,71.1865,122.6782,40.5296,3.0975,11.9072,51.6917,25.0453,83.7415,15.1573,0.0,1008.2037,403749,4.425,68
Bangalore,244,102.8623,151.9414,51.9446,3.9217,18.2444,103.9265,39.0603,33.1334,8.7731,0.0,1008.0997,347347,4.8581,96
Mumbai,154,76.3656,127.1243,41.9731,3.3991,12.367,50.754,31.7029,84.6252,17.6938,0.0,1007.2506,472539,4.7211,76
Mumbai,105,54.2027,84.6819,28.9746,2.1183,8.6897,44.2078,24.9116,78.3331,16.032,0.0,1011.0254,259012,2.9347,44
Thane,87,52.8946,86.7572,28.8232,1.1687,24.5462,48.4006,29.9011,52.1363,13.1847,0.0,1010.4529,58710,8.0868,33
Chennai,147,73.8692,111.8264,37.4537,3.0623,11.5257,43.6539,27.3999,87.1315,17.7741,0.0,1012.2217,417483,4.2866,73
Rajkot,66,39.4741,42.9387,16.6961,0.8311,8.149,51.9384,24.2503,44.02,8.2087,0.0,1011.4789,51725,2.1355,20
Kolkata,124,21.2144,11.496,52.0056,3.8121,18.1177,84.1029,28.975,41.0152,10.9143,56.5752,1011.9275,362799,5.1055,37
Ludhiana,90,51.2375,76.1189,40.1412,1.8097,30.0151,75.023,30.7585,34.8586,10.48,14.5005,1011.425,97421,8.7259,32
Srinagar,108,53.7847,111.765,33.2129,1.8718,19.5168,66.9506,18.3575,70.8668,6.0759,0.0,861.0228,95658,3.5557,46
Hyderabad,159,77.7177,135.3151,42.6457,2.9314,16.7956,70.1815,30.9545,39.4977,14.3904,0.0,1009.6463,325548,5.8906,74
Vadodara,95,52.2603,59.4548,36.3614,1.9267,30.2822,64.3619,25.1406,42.861,9.2841,13.9353,1009.1538,95423,8.2271,36
Rajkot,89,53.8734,88.6623,28.8254,1.1843,19.125,70.0916,28.7392,43.2651,7.0922,0.0,1009.8776,51595,4.012,34
Srinagar,77,42.8539,44.0245,27.6836,1.5655,14.7894,58.1393,11.3614,76.629,3.7303,9.5261,862.1858,56735,2.3751,29
Pune,119,65.6769,97.6966,32.5227,1.4418,23.4424,65.6437,17.1532,37.988,7.3602,0.0,1009.8513,66997,5.552,52
Kolkata,104,52.3131,87.0751,28.1454,2.2656,11.919,60.6215,43.0384,28.737,14.6533,0.0,1005.5355,262586,3.343,38
Bhopal,76,29.7536,75.1782,19.6076,0.8432,11.0658,22.7131,6.9678,57.088,12.9463,0.0,1010.1578,66685,3.2699,22
Delhi,199,89.8728,148.6445,48.9173,3.376,18.4559,82.8559,25.8968,55.61,9.434,0.0,1010.0224,293793,5.2593,89
Bhopal,96,56.7411,89.3137,27.5857,1.2705,19.0726,44.2179,17.494,50.5121,10.7936,0.0,1010.7552,69002,5.8208,38
Varanasi,63,32.3822,64.3653,21.5906,1.1361,9.749,49.4206,28.4644,37.6396,9.885,0.0,1007.8347,86363,2.1175,18
Lucknow,39,20.4101,36.5395,12.1759,0.7833,4.8018,20.3871,15.3238,52.6563,17.3329,0.0,1010.1422,80184,1.5956,10
Pune,72,40.4285,70.3323,22.1126,0.9736,14.9272,51.1097,40.7492,41.3744,14.0137,0.0,1006.2235,65109,5.0385,22
Ahmedabad,207,92.1986,136.3892,39.0018,1.6264,32.6259,96.2339,40.2499,38.3086,7.9785,0.0,1009.9382,74321,8.2543,90
Nashik,116,63.9598,114.7192,34.936,1.3311,23.2798,54.3332,28.8264,51.0175,12.0574,0.0,1012.3951,92415,6.8862,50
Chennai,129,68.7154,119.6,42.0984,3.3663,10.3364,75.9541,34.6109,78.9633,11.0963,0.0,1010.2644,335574,2.9903,63
Indore,73,38.4497,70.858,19.0313,1.1639,11.9426,47.8524,24.0308,47.4981,9.7475,0.0,1010.0746,69197,2.864,22
Ahmedabad,128,68.9588,93.7904,33.0971,1.602,21.8658,46.2551,7.5366,58.2984,11.5127,0.0,1013.1963,102901,6.4057,61
Pune,54,29.121,55.9123,13.4898,0.955,6.3664,31.8185,24.2471,43.0051,10.6769,0.0,1008.0264,69483,1.6856,15
Agra,67,41.2428,63.1148,15.0106,0.8879,10.6392,40.6766,32.2756,43.0276,14.4294,0.0,1010.9042,66691,3.9189,22
Chennai,118,34.6139,24.1644,45.1134,3.5046,13.0096,58.4247,26.5067,77.7539,12.4718,20.3215,1009.709,405554,3.6818,45
Pune,71,43.7359,59.2381,18.8039,1.2896,10.9896,41.8679,31.9323,30.8904,15.0707,0.0,1010.2758,80583,4.1972,23
Bangalore,286,116.7526,185.6207,64.4467,4.8661,21.5083,140.3833,43.4907,28.936,6.5326,0.0,1007.0951,376701,4.9548,98
Bangalore,127,58.6053,91.2282,49.6009,4.0256,12.2337,85.4927,36.5968,34.5984,12.185,7.9382,1008.3795,449436,3.9288,52
Delhi,115,64.604,81.5179,36.0339,2.9683,11.8236,59.3685,26.0571,46.4226,12.0274,6.6332,1009.3992,314717,3.8925,51
Nagpur,71,40.0729,75.8267,21.0722,1.329,12.9928,41.7383,21.3461,48.5603,11.9234,0.0,1009.8175,102946,3.2739,24
Ahmedabad,101,55.0427,102.3031,28.604,1.299,18.6603,71.3066,37.0934,33.32,9.424,0.0,1009.9756,69449,5.1738,39
Varanasi,79,43.4813,83.1525,27.9263,1.1109,16.8474,53.9385,21.6544,51.169,10.5004,0.0,1009.2809,64718,4.4416,28
Rajkot,74,44.5833,67.0473,23.536,1.2558,14.0129,56.6349,25.8287,49.7676,8.7011,0.0,1013.6817,75926,3.0875,25
Thane,217,94.9764,151.9655,49.7247,1.9203,37.0362,98.5066,31.2746,34.6653,7.1345,0.0,1011.8579,93774,9.2486,92
Nagpur,104,59.0504,92.8628,31.2969,1.7619,14.255,102.1806,43.5086,31.7495,5.9486,0.0,1005.5857,116961,2.9997,41
Surat,144,72.8575,106.6544,33.1883,1.3253,23.1567,47.6072,26.6213,80.7823,15.0031,0.0,1011.7173,101723,8.4743,70
Patna,87,53.2799,67.4932,25.416,1.4013,14.6359,68.1944,25.0146,47.1573,6.4067,0.0,1008.3041,79994,3.1521,34
Ahmedabad,116,63.9093,110.9249,29.2057,1.1863,23.4895,70.037,32.4029,39.1167,9.9892,0.0,1009.7221,54040,6.9049,48
Srinagar,92,48.2438,93.1958,33.3414,1.3864,16.0796,77.2347,13.8167,72.0348,3.9557,0.0,863.8038,63112,2.9834,36
Agra,45,27.51,36.8188,10.3863,0.616,5.0035,34.565,36.0751,42.2635,17.1686,0.0,1009.7802,74599,1.65,12
Jaipur,71,41.1237,69.5376,22.1731,1.1725,13.011,55.9655,33.3268,42.1562,10.8776,0.0,1009.2646,73211,3.6878,22
Ludhiana,174,82.4656,154.0184,41.5242,1.915,33.3928,90.2961,32.3196,37.0473,7.4761,0.0,1010.4232,73168,8.2407,81
Delhi,311,133.06,204.0141,75.9087,5.9363,21.4354,141.8931,31.1472,37.5551,6.7649,0.0,1008.7495,483763,5.1311,99
Srinagar,100,54.1069,98.9904,26.9623,1.5948,11.7236,54.8783,10.6199,76.407,5.8995,0.0,863.5733,90275,2.3959,42
Jaipur,75,43.9557,70.9789,19.6169,1.1389,9.7701,35.2148,12.4457,47.4262,9.9348,0.0,1011.2692,74088,2.2016,25
Jaipur,92,48.2961,93.4402,21.2022,1.0035,14.6359,70.8836,25.2445,34.7136,7.0952,0.0,1010.9349,47853,3.4864,33
Delhi,190,87.4934,156.693,49.572,4.1163,13.7941,77.0214,15.6665,56.2402,8.265,0.0,1013.3145,349530,3.3389,87
Surat,101,59.206,101.5567,28.5576,1.5176,23.6321,45.468,27.3142,82.0675,13.3157,0.0,1009.1694,89780,8.0259,46
Varanasi,66,39.5267,62.8682,16.576,0.5234,11.1105,28.6946,23.3404,54.2135,13.892,0.0,1011.5239,30001,3.9074,21
Vadodara,243,102.977,168.204,48.3609,1.8734,40.0187,105.5763,16.5612,62.2654,3.918,0.0,1008.7004,40491,7.7929,96
Agra,76,40.2586,76.3943,22.2109,1.0222,10.6043,48.2918,20.3428,55.3515,10.3832,0.0,1011.3176,63351,3.0591,25
Patna,72,38.5095,59.6589,22.1382,1.405,11.4246,64.8721,50.0057,32.8319,12.4056,0.0,1004.3593,87052,3.4304,21
Pune,64,35.6425,52.0815,24.5327,1.3303,13.1842,64.2072,26.5074,41.9225,7.8665,10.3337,1011.0653,78275,3.1579,20
Ahmedabad,147,73.0908,117.1649,29.9039,1.5244,25.3565,74.6866,46.8814,27.0868,10.7105,0.0,1009.3328,83377,7.4654,65
Mumbai,115,64.7065,97.215,37.6752,3.1548,10.2955,37.0043,27.1285,83.8603,21.3815,0.0,1008.5195,496776,4.9948,56
Varanasi,76,43.0341,76.1607,22.1985,1.4173,8.1006,52.9563,29.8794,42.0244,11.7892,0.0,1008.6777,121120,2.8163,25
Bangalore,258,107.0181,179.6849,68.1837,5.1843,16.971,117.8404,26.8313,53.0582,7.1576,0.0,1010.2469,448886,3.6877,97
Thane,129,67.8155,112.9126,35.6011,1.4266,27.2594,82.4976,39.2991,36.4209,9.0306,0.0,1007.8032,48284,7.2038,56
Varanasi,44,25.3694,14.2094,14.8817,0.7949,6.6152,36.8255,21.7516,46.2081,16.1996,12.2876,1006.9616,68116,2.6327,11
Bangalore,129,68.8063,134.5752,37.282,2.4826,19.9442,57.2677,28.415,38.9999,14.7952,0.0,1009.9587,268314,7.125,58
Nashik,187,86.8617,148.3273,43.1416,1.7045,37.362,83.8678,21.5019,55.2276,7.1455,0.0,1010.0174,48519,9.0549,87
Agra,67,35.989,66.3571,18.1622,1.2912,8.8319,53.5099,33.8834,36.896,9.9641,0.0,1010.36,80111,2.0478,19
Bangalore,233,98.5142,182.4225,61.4985,3.8537,24.7345,92.0006,9.5587,56.7185,6.8209,0.0,1010.7922,286910,6.1209,94
Delhi,178,82.6917,180.1081,52.8701,3.6331,19.1847,79.7503,18.0336,53.7762,9.4293,0.0,1010.7219,337464,5.3582,82
Chennai,117,65.2564,103.0346,34.5125,2.4574,13.0281,48.5232,27.0173,77.8678,15.4306,0.0,1011.7884,315228,4.3913,56
Rajkot,75,43.9803,76.7924,24.4509,1.0372,13.3051,68.2226,37.3472,37.7278,9.7918,0.0,1010.5193,73019,3.8457,25
Meerut,88,52.6339,68.1582,25.8835,1.257,12.259,75.8661,41.1878,29.1485,9.6309,0.0,1009.7013,93055,3.5902,31
Hyderabad,141,18.4481,19.4,68.1566,5.1321,17.9619,119.4163,30.4166,37.8043,8.074,37.5099,1009.0991,444054,4.8593,44
Hyderabad,153,76.6227,130.3877,44.4496,2.7463,19.9558,88.5153,27.2192,36.1525,8.3011,0.0,1007.5692,226040,4.7284,72
Srinagar,99,48.0657,100.9858,23.0496,1.4766,12.2662,62.4408,22.4748,66.9689,5.416,0.0,857.4767,64926,2.5192,40
Lucknow,56,32.5101,46.4019,14.5602,0.6638,12.318,37.9196,31.2345,38.0039,13.5998,0.0,1010.0658,31362,3.9007,15
Mumbai,153,75.0494,114.477,43.2428,2.8828,14.8731,59.1487,27.97,76.1776,13.0525,0.0,1010.329,301270,5.455,74
Jaipur,115,63.8352,112.6222,30.1572,1.5834,20.2723,69.5286,34.6344,34.3436,8.8191,0.0,1008.9771,91979,5.3158,48
Lucknow,59,34.9736,54.7368,16.2698,0.9095,6.2849,53.6939,31.5144,31.9468,9.0008,0.0,1007.7618,79225,1.6103,16
Jaipur,111,56.017,117.2158,28.4894,1.5465,19.2765,54.8949,16.7024,47.2466,7.3213,0.0,1009.5858,83371,4.6461,45
Patna,57,22.697,54.2681,20.0983,0.8925,9.0556,33.9917,13.1587,53.6524,13.5508,0.0,1011.2432,57536,2.6875,14
Hyderabad,198,89.5164,147.029,47.731,3.6638,14.9241,81.4915,29.502,42.8514,11.3914,0.0,1009.8386,376605,4.8956,88
Delhi,115,64.748,126.1143,33.6532,2.5018,15.6709,57.619,35.2747,40.5674,13.2392,0.0,1009.3768,277676,5.1258,51
